Date,Price,Open,High,Low,Change
3/8/2016,6.5047,6.5158,6.5161,6.5005,-0.19%
3/9/2016,6.513,6.507,6.5176,6.507,0.13%
3/10/2016,6.5085,6.513,6.5244,6.5065,-0.07%
3/11/2016,6.4953,6.507,6.5083,6.485,-0.20%
3/14/2016,6.5,6.4915,6.502,6.4899,0.07%
3/15/2016,6.5145,6.4978,6.5185,6.4978,0.22%
3/16/2016,6.522,6.5108,6.526,6.5108,0.12%
3/17/2016,6.475,6.4961,6.5003,6.472,-0.72%
3/18/2016,6.4716,6.4728,6.4858,6.4595,-0.05%
3/21/2016,6.4846,6.4799,6.4897,6.4755,0.20%
3/22/2016,6.4901,6.4952,6.5,6.484,0.08%
3/23/2016,6.5062,6.488,6.5088,6.4837,0.25%
3/24/2016,6.5146,6.5092,6.5191,6.506,0.13%
3/25/2016,6.516,6.5146,6.5231,6.5086,0.02%
3/28/2016,6.5075,6.5171,6.5214,6.5049,-0.13%
3/29/2016,6.5065,6.5079,6.5118,6.506,-0.02%
3/30/2016,6.465,6.5065,6.5068,6.4648,-0.64%
3/31/2016,6.449,6.466,6.469,6.447,-0.25%
4/1/2016,6.4786,6.4594,6.4802,6.4594,0.46%
4/4/2016,6.4786,6.4786,6.4786,6.4786,0.00%
4/5/2016,6.4772,6.4672,6.4786,6.465,-0.02%
4/6/2016,6.4809,6.4754,6.4901,6.4742,0.06%
4/7/2016,6.463,6.4754,6.479,6.4599,-0.28%
4/8/2016,6.4658,6.4731,6.4827,6.4628,0.04%
4/11/2016,6.4595,6.4616,6.4745,6.455,-0.10%
4/12/2016,6.4656,6.4597,6.4726,6.4555,0.09%
4/13/2016,6.4784,6.4615,6.4784,6.46,0.20%
4/14/2016,6.4826,6.4841,6.4898,6.4762,0.06%
4/15/2016,6.4756,6.48,6.4901,6.4675,-0.11%
4/18/2016,6.4752,6.4768,6.4855,6.4717,-0.01%
4/19/2016,6.4581,6.4746,6.4781,6.4571,-0.26%
4/20/2016,6.4707,6.4596,6.4733,6.4596,0.20%
4/21/2016,6.4819,6.4801,6.4856,6.4706,0.17%
4/22/2016,6.5009,6.4821,6.5009,6.4775,0.29%
4/24/2016,6.501,6.501,6.501,6.501,0.00%
4/25/2016,6.493,6.5059,6.5115,6.4898,-0.12%
4/26/2016,6.4935,6.4866,6.4999,6.4866,0.01%
4/27/2016,6.495,6.487,6.4972,6.4865,0.02%
4/28/2016,6.4759,6.4966,6.5047,6.4732,-0.29%
4/29/2016,6.4741,6.4735,6.4882,6.4619,-0.03%
5/1/2016,6.4741,6.4741,6.4741,6.4741,0.00%
5/2/2016,6.4741,6.4741,6.4741,6.4741,0.00%
5/3/2016,6.4917,6.472,6.4917,6.4697,0.27%
5/4/2016,6.4947,6.4913,6.5065,6.4912,0.05%
5/5/2016,6.5034,6.5008,6.5095,6.498,0.13%
5/6/2016,6.5001,6.5038,6.5104,6.4955,-0.05%
5/8/2016,6.5002,6.5002,6.5002,6.5002,0.00%
5/9/2016,6.5169,6.495,6.5184,6.495,0.26%
5/10/2016,6.5183,6.514,6.5266,6.5126,0.02%
5/11/2016,6.492,6.5178,6.5188,6.491,-0.40%
5/12/2016,6.5168,6.4946,6.5213,6.4946,0.38%
5/13/2016,6.532,6.5146,6.5343,6.5146,0.23%
5/15/2016,6.532,6.532,6.532,6.532,0.00%
5/16/2016,6.5212,6.526,6.5332,6.5168,-0.17%
5/17/2016,6.5204,6.5188,6.5309,6.5156,-0.01%
5/18/2016,6.5388,6.5235,6.5406,6.5235,0.28%
5/19/2016,6.547,6.5425,6.5507,6.5378,0.13%
5/20/2016,6.549,6.5458,6.549,6.538,0.03%
5/22/2016,6.5467,6.5467,6.5467,6.5467,-0.04%
5/23/2016,6.5557,6.5418,6.5599,6.54,0.14%
5/24/2016,6.5572,6.5496,6.5592,6.5488,0.02%
5/25/2016,6.5541,6.5591,6.5651,6.5538,-0.05%
5/26/2016,6.557,6.5568,6.5644,6.5495,0.04%
5/27/2016,6.5633,6.553,6.5664,6.5526,0.10%
5/30/2016,6.5832,6.5777,6.5847,6.5739,0.30%
5/31/2016,6.5829,6.5799,6.5889,6.572,0.00%
6/1/2016,6.5751,6.5837,6.5944,6.5743,-0.12%
6/2/2016,6.5845,6.5742,6.5865,6.5739,0.14%
6/3/2016,6.5648,6.5815,6.5883,6.5638,-0.30%
6/6/2016,6.5637,6.5523,6.5689,6.5523,-0.02%
6/7/2016,6.5715,6.5648,6.5739,6.5648,0.12%
6/8/2016,6.5625,6.5708,6.5739,6.5588,-0.14%
6/9/2016,6.562,6.559,6.562,6.559,-0.01%
6/10/2016,6.562,6.562,6.562,6.562,0.00%
6/13/2016,6.5857,6.559,6.5926,6.559,0.36%
6/14/2016,6.5965,6.5788,6.5981,6.5788,0.16%
6/15/2016,6.5818,6.6027,6.6076,6.5778,-0.22%
6/16/2016,6.5919,6.5785,6.593,6.57,0.15%
6/17/2016,6.5884,6.5899,6.596,6.5782,-0.05%
6/20/2016,6.577,6.5826,6.5828,6.5721,-0.17%
6/21/2016,6.5903,6.573,6.591,6.572,0.20%
6/22/2016,6.5775,6.5899,6.5954,6.57,-0.19%
6/23/2016,6.5773,6.573,6.5857,6.5675,0.00%
6/24/2016,6.6218,6.58,6.6313,6.58,0.68%
6/27/2016,6.6516,6.6355,6.6544,6.6315,0.45%
6/28/2016,6.6481,6.648,6.6559,6.6414,-0.05%
6/29/2016,6.6368,6.645,6.6558,6.633,-0.17%
6/30/2016,6.648,6.635,6.6563,6.635,0.17%
7/1/2016,6.6557,6.6459,6.6623,6.6459,0.12%
7/4/2016,6.6653,6.6542,6.6688,6.6505,0.14%
7/5/2016,6.6796,6.6625,6.6799,6.6625,0.21%
7/6/2016,6.693,6.6825,6.6977,6.681,0.20%
7/7/2016,6.681,6.685,6.6898,6.678,-0.18%
7/8/2016,6.688,6.6848,6.6893,6.6795,0.10%
7/11/2016,6.6939,6.685,6.6939,6.684,0.09%
7/12/2016,6.6886,6.688,6.6947,6.681,-0.08%
7/13/2016,6.6863,6.679,6.6955,6.678,-0.03%
7/14/2016,6.6836,6.684,6.6917,6.6801,-0.04%
7/15/2016,6.6887,6.6795,6.6887,6.6792,0.08%
7/18/2016,6.7045,6.69,6.7066,6.69,0.24%
7/19/2016,6.6963,6.7013,6.7045,6.6888,-0.12%
7/20/2016,6.6777,6.6931,6.6948,6.6701,-0.28%
7/21/2016,6.6755,6.676,6.6836,6.668,-0.03%
7/22/2016,6.6795,6.6735,6.6797,6.6668,0.06%
7/25/2016,6.6786,6.6821,6.683,6.6757,-0.01%
7/26/2016,6.672,6.6785,6.6824,6.6648,-0.10%
7/27/2016,6.67,6.669,6.6748,6.6663,-0.03%
7/28/2016,6.6554,6.668,6.6696,6.653,-0.22%
7/29/2016,6.6373,6.6505,6.656,6.6358,-0.27%
8/1/2016,6.6439,6.629,6.6441,6.629,0.10%
8/2/2016,6.6272,6.6421,6.6523,6.6233,-0.25%
8/3/2016,6.6342,6.6239,6.6361,6.6237,0.11%
8/4/2016,6.6418,6.632,6.6471,6.63,0.11%
8/5/2016,6.6565,6.6388,6.6566,6.637,0.22%
8/8/2016,6.6614,6.6585,6.6661,6.657,0.07%
8/9/2016,6.6557,6.6597,6.6662,6.6522,-0.09%
8/10/2016,6.638,6.653,6.6565,6.6258,-0.27%
8/11/2016,6.6277,6.6306,6.6437,6.6274,-0.16%
8/12/2016,6.6353,6.6398,6.649,6.6308,0.11%
8/15/2016,6.638,6.6431,6.6491,6.635,0.04%
8/16/2016,6.6254,6.637,6.641,6.6135,-0.19%
8/17/2016,6.6344,6.624,6.6365,6.6209,0.14%
8/18/2016,6.6312,6.6328,6.635,6.6186,-0.05%
8/19/2016,6.6532,6.6297,6.6551,6.6297,0.33%
8/22/2016,6.6507,6.6628,6.6691,6.6431,-0.04%
8/23/2016,6.6409,6.6503,6.6542,6.6375,-0.15%
8/24/2016,6.659,6.6405,6.6597,6.6378,0.27%
8/25/2016,6.6593,6.6562,6.6638,6.6508,0.00%
8/26/2016,6.6719,6.6591,6.6723,6.6536,0.19%
8/29/2016,6.6777,6.675,6.6809,6.6698,0.09%
8/30/2016,6.6811,6.6758,6.6837,6.6718,0.05%
8/31/2016,6.6793,6.678,6.6823,6.6758,-0.03%
9/1/2016,6.6715,6.6776,6.6807,6.6713,-0.12%
9/2/2016,6.6805,6.6747,6.6832,6.6728,0.13%
9/5/2016,6.6766,6.679,6.6822,6.6736,-0.06%
9/6/2016,6.6756,6.6766,6.6903,6.6722,-0.01%
9/7/2016,6.6625,6.6726,6.6751,6.6592,-0.20%
9/8/2016,6.6643,6.6621,6.6691,6.6558,0.03%
9/9/2016,6.678,6.666,6.6842,6.666,0.21%
9/12/2016,6.6802,6.677,6.6823,6.6752,0.03%
9/13/2016,6.6794,6.6796,6.6814,6.675,-0.01%
9/14/2016,6.6734,6.6796,6.6822,6.668,-0.09%
9/15/2016,6.6714,6.6733,6.6895,6.6678,-0.03%
9/16/2016,6.6705,6.6714,6.6937,6.6665,-0.01%
9/19/2016,6.6685,6.6706,6.6755,6.6604,-0.03%
9/20/2016,6.672,6.6681,6.6745,6.665,0.05%
9/21/2016,6.6721,6.6716,6.6759,6.6694,0.00%
9/22/2016,6.6648,6.662,6.6732,6.662,-0.11%
9/23/2016,6.6695,6.6656,6.6715,6.663,0.07%
9/26/2016,6.6689,6.6726,6.6732,6.6683,-0.01%
9/27/2016,6.6701,6.6683,6.6708,6.665,0.02%
9/28/2016,6.6752,6.6696,6.6756,6.6652,0.08%
9/29/2016,6.6673,6.673,6.6753,6.6628,-0.12%
9/30/2016,6.6716,6.665,6.6739,6.6635,0.06%
10/3/2016,6.6743,6.6371,6.6975,6.6355,0.04%
10/4/2016,6.6708,6.6743,6.6965,6.6547,-0.05%
10/5/2016,6.6739,6.6708,6.6888,6.6561,0.05%
10/6/2016,6.674,6.674,6.7049,6.6638,0.00%
10/7/2016,6.6717,6.6747,6.6922,6.666,-0.04%
10/10/2016,6.7074,6.6678,6.7081,6.6678,0.54%
10/11/2016,6.722,6.7061,6.722,6.7048,0.22%
10/12/2016,6.719,6.7151,6.7237,6.713,-0.04%
10/13/2016,6.7274,6.7251,6.7341,6.7212,0.13%
10/14/2016,6.7289,6.7248,6.7289,6.7205,0.02%
10/17/2016,6.7375,6.7299,6.7425,6.7296,0.13%
10/18/2016,6.7409,6.735,6.7419,6.7322,0.05%
10/19/2016,6.7379,6.7358,6.7413,6.735,-0.04%
10/20/2016,6.7454,6.737,6.7454,6.734,0.11%
10/21/2016,6.7667,6.7439,6.7672,6.7439,0.32%
10/24/2016,6.7752,6.7621,6.7764,6.7621,0.13%
10/25/2016,6.7812,6.7728,6.7841,6.7728,0.09%
10/26/2016,6.7711,6.7721,6.7747,6.7665,-0.15%
10/27/2016,6.7851,6.772,6.7851,6.772,0.21%
10/28/2016,6.7794,6.785,6.8121,6.7736,-0.08%
